ROW_ID,ORDER_ID,ORDER_DATE,PRIORITY,QUANTITY,SALES,DISCOUNT,MODE,PROFIT,UNIT_PRICE,SHIPPING_COSTS,CUSTOMER_ID,PROVINCE,REGION,SEGMENT,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PRODUCT_CONTAINER,SHIP_DATE
130,833,2/12/2009,Medium,1,19.32,0.03,Regular Air,-20.32,12.53,7.17,314,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,GBC ProClick Spines for 32-Hole Punch,Small Box,2/13/2009
131,834,5/22/2009,Medium,15,1813.04,0.01,Delivery Truck,-164.40,115.99,56.14,637,British Columbia,West,Home Office,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,5/23/2009
132,835,10/7/2011,Not Specified,18,125.16,0.02,Regular Air,-23.48,6.48,5.14,244,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 23,Small Box,10/8/2011
133,837,6/14/2009,Not Specified,11,65.7,0.01,Regular Air,13.41,5.84,0.83,221,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Avery Hi-Liter� Smear-Safe Highlighters,Wrap Bag,6/16/2009
135,868,6/8/2012,Not Specified,31,1474.33,0.04,Regular Air,114.46,47.98,3.61,9,Nunavut,Nunavut,Home Office,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Small Pack,6/10/2012
134,868,6/8/2012,Not Specified,32,716.84,0,Regular Air,134.72,21.78,5.94,9,Nunavut,Nunavut,Home Office,Office Supplies,Appliances,Holmes HEPA Air Purifier,Medium Box,6/9/2012
136,870,6/19/2010,Not Specified,23,1661.04,0.04,Regular Air,475.54,70.97,3.5,574,Manitoba,Prarie,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,6/19/2010
137,871,11/14/2011,Low,17,104.94,0.06,Regular Air,-34.97,6.24,5.22,425,Yukon,Yukon,Home Office,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box,11/14/2011
138,896,3/8/2010,Critical,50,1246.52,0.01,Regular Air,52.48,24.92,12.98,245,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,3/8/2010
140,898,6/2/2010,High,26,7668.55,0.04,Delivery Truck,-715.78,296.18,54.12,430,Quebec,Quebec,Consumer,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,6/2/2010
139,898,6/2/2010,High,40,676.13,0.03,Regular Air,45.39,15.98,6.5,430,Quebec,Quebec,Consumer,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,6/4/2010
141,900,9/30/2009,Not Specified,29,1193.65,0.07,Regular Air,507.58,40.98,2.99,381,Nova Scotia,Atlantic,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Small Box,10/1/2009
142,902,7/26/2009,Not Specified,10,1925.83,0.09,Regular Air,359.83,207.48,0.99,187,Manitoba,Prarie,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,7/29/2009
144,928,3/1/2011,Low,26,390.2,0.02,Express Air,45.00,14.58,7.4,104,British Columbia,West,Consumer,Furniture,Office Furnishings,DAX Clear Channel Poster Frame,Small Box,3/3/2011
143,928,3/1/2011,Low,21,1222.68,0.06,Express Air,300.97,59.98,3.99,104,British Columbia,West,Consumer,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Small Box,3/6/2011
146,929,10/1/2012,High,39,84.33,0.04,Regular Air,-64.29,2.08,2.56,427,Yukon,Yukon,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Kleencut� Forged Office Shears by Acme United Corporation,Small Pack,10/3/2012
145,929,10/1/2012,High,21,227.66,0.04,Regular Air,-100.16,10.97,6.5,427,Yukon,Yukon,Corporate,Technology,Computer Peripherals,Micro Innovations 104 Keyboard,Small Box,10/4/2012
148,930,12/16/2009,Critical,11,79.19,0,Regular Air,13.91,6.88,2,688,New Brunswick,Atlantic,Small Business,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16� x 11�",Wrap Bag,12/16/2009
147,930,12/16/2009,Critical,22,922.39,0.03,Express Air,-41.64,41.32,58.66,688,New Brunswick,Atlantic,Small Business,Furniture,Office Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Medium Box,12/17/2009
149,933,8/4/2012,Not Specified,15,80.61,0.02,Regular Air,-4.72,5.28,2.99,10,Nunavut,Nunavut,Small Business,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock� Ring Binders",Small Box,8/4/2012
150,960,9/20/2009,Medium,46,605.97,0.07,Regular Air,-22.72,13.73,6.85,497,Ontario,Ontario,Consumer,Furniture,Office Furnishings,DAX Wood Document Frame.,Wrap Bag,9/21/2009
152,962,5/5/2009,Low,47,3213.87,0.08,Delivery Truck,-1069.72,68.81,60,121,British Columbia,West,Small Business,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jumbo Drum,5/7/2009
151,962,5/5/2009,Low,33,4064.05,0.06,Regular Air,1408.19,122.99,19.99,121,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,GBC Therma-A-Bind 250T Electric Binding System,Small Box,5/7/2009
153,964,5/19/2011,Medium,50,315.02,0.02,Regular Air,95.16,5.98,1.49,382,Quebec,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,Small Box,5/21/2011
154,964,5/19/2011,Medium,4,40.02,0.02,Regular Air,-1.28,9.93,1.09,382,Nova Scotia,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Peel-Off� China Markers,Wrap Bag,5/21/2011
155,965,5/14/2011,Low,42,11230.25,0.07,Delivery Truck,-679.04,280.98,35.67,236,Ontario,Ontario,Corporate,Furniture,Tables,Global Adaptabilities� Conference Tables,Jumbo Box,5/21/2011
158,967,6/20/2012,Medium,48,11278.18,0.01,Delivery Truck,1836.81,227.55,32.48,369,Yukon,Yukon,Consumer,Furniture,Tables,Hon Rectangular Conference Tables,Jumbo Box,6/23/2012
157,967,6/20/2012,Medium,42,1634.9,0.01,Regular Air,502.42,37.74,2.9,369,Yukon,Yukon,Consumer,Office Supplies,Pens & Art Supplies,Panasonic KP-150 Electric Pencil Sharpener,Small Pack,6/21/2012
156,967,6/20/2012,Medium,6,90.56,0.03,Regular Air,-37.58,13.99,7.51,369,Yukon,Yukon,Consumer,Technology,Office Machines,Sharp EL500L Fraction Calculator,Medium Box,6/22/2012
159,994,4/19/2009,Low,38,132.07,0.06,Regular Air,14.00,3.58,1.63,246,Ontario,Ontario,Corporate,Office Supplies,Rubber Bands,"OIC Colored Binder Clips, Assorted Sizes",Wrap Bag,4/23/2009
160,995,5/30/2011,Medium,46,1815.49,0.03,Regular Air,782.91,39.89,3.04,8,Nunavut,Nunavut,Home Office,Furniture,Office Furnishings,Ultra Commercial Grade Dual Valve Door Closer,Wrap Bag,5/31/2011
161,998,11/25/2009,Not Specified,16,248.26,0.07,Regular Air,93.80,15.74,1.39,11,Nunavut,Nunavut,Small Business,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Small Box,11/26/2009
162,999,9/4/2010,Low,6,583.64,0.08,Regular Air,-179.50,95.43,19.99,529,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Fellowes Stor/Drawer� Steel Plus� Storage Drawers,Small Box,9/11/2010
163,1027,6/2/2012,Medium,19,1406.15,0.04,Delivery Truck,-379.10,70.98,46.74,188,Alberta,West,Home Office,Furniture,Bookcases,"Hon Metal Bookcases, Putty",Jumbo Box,6/4/2012
165,1028,1/5/2009,High,11,2021.147,0.01,Regular Air,-60.39,205.99,5.99,90,British Columbia,West,Consumer,Technology,Telephones and Communication,3285,Small Box,1/7/2009
164,1028,1/5/2009,High,6,165.75,0.03,Regular Air,-28.46,28.48,1.99,90,British Columbia,West,Consumer,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,1/6/2009
166,1031,8/31/2009,Medium,34,226.1,0,Regular Air,-52.21,6.37,5.19,430,Quebec,Quebec,Consumer,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Small Box,9/2/2009
167,1057,2/19/2012,Critical,41,341.36,0.09,Regular Air,-52.48,8.46,3.62,247,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,2/21/2012
168,1058,4/25/2010,Medium,3,469.438,0.07,Regular Air,-888.16,195.99,8.99,689,New Brunswick,Atlantic,Small Business,Technology,Telephones and Communication,T28 WORLD,Small Box,4/26/2010
170,1059,2/26/2009,Critical,24,990.1,0.03,Regular Air,310.22,40.98,7.47,221,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Small Box,2/27/2009
169,1059,2/26/2009,Critical,22,127.33,0.02,Regular Air,5.30,5.34,2.99,221,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,2/28/2009
171,1060,2/20/2010,Medium,30,1187.55,0,Regular Air,532.61,37.7,2.99,348,Alberta,West,Corporate,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders,Small Box,2/22/2010
172,1088,5/20/2012,Low,13,269.02,0.1,Regular Air,-112.00,20.97,6.5,370,New Brunswick,Atlantic,Consumer,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,5/27/2012
173,1095,8/21/2011,Medium,28,142.18,0.07,Regular Air,-50.14,4.98,4.72,570,Yukon,Yukon,Consumer,Office Supplies,Paper,Xerox 1949,Small Box,8/23/2011
174,1127,9/18/2011,Not Specified,48,5340.5,0.01,Regular Air,1215.28,110.98,13.99,494,Ontario,Ontario,Consumer,Furniture,Office Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Medium Box,9/19/2011
177,1154,2/14/2012,Critical,23,115.1,0.02,Regular Air,53.13,4.91,0.5,331,Quebec,Quebec,Home Office,Office Supplies,Labels,Avery 493,Small Box,2/16/2012
178,1154,2/14/2012,Critical,7,516.65,0.01,Express Air,57.10,70.97,3.5,331,Newfoundland,Atlantic,Home Office,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,2/15/2012
176,1154,2/14/2012,C,11,663.784,0.25,Regular Air,-481.04,71.37,69,12,Nunavut,Nunavut,Home Office,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Large Box,2/16/2012
175,1154,2/14/2012,Critical,44,4462.23,0.04,Delivery Truck,440.72,100.98,26.22,12,Nunavut,Nunavut,Home Office,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,Jumbo Box,2/16/2012
179,1185,8/23/2012,Low,7,374.78,0.09,Regular Air,20.03,55.48,14.3,551,New Brunswick,Atlantic,Home Office,Office Supplies,Paper,Xerox 194,Small Box,8/27/2012
180,1187,11/19/2012,Medium,14,222.91,0.05,Regular Air,20.21,15.98,4,68,Prince Edward Island,Atlantic,Corporate,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,11/20/2012
181,1189,4/8/2009,Critical,27,129.1,0,Regular Air,-59.82,4.42,4.99,185,Quebec,Quebec,Small Business,Office Supplies,Envelopes,Grip Seal Envelopes,Small Box,4/9/2009
182,1191,11/6/2011,Medium,35,3532.96,0.08,Delivery Truck,-243.60,100.8,60,337,Quebec,Quebec,Home Office,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Jumbo Drum,11/7/2011
183,1217,4/25/2012,Not Specified,25,662.16,0.07,Regular Air,185.21,28.48,1.99,640,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack",Small Pack,4/26/2012
184,1218,6/19/2009,Not Specified,3,46.46,0.1,Regular Air,-25.13,14.42,6.75,211,Ontario,Ontario,Corporate,Office Supplies,Appliances,Holmes Odor Grabber,Medium Box,6/22/2009
187,1221,4/18/2012,Not Specified,16,68.45,0.08,Regular Air,-57.88,4.24,5.41,122,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,4/20/2012
186,1221,4/18/2012,Not Specified,11,10145.14,0.03,Regular Air,3724.57,896.99,19.99,122,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System,Small Box,4/20/2012
185,1221,4/18/2012,Not Specified,1,14.68,0.06,Regular Air,-13.78,8.6,6.19,122,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,4/18/2012
188,1222,2/4/2010,Medium,48,257.39,0.08,Regular Air,-121.91,5.28,5.57,376,Alberta,West,Home Office,Office Supplies,Paper,Xerox 1981,Small Box,2/4/2010
189,1253,1/25/2010,Critical,15,494.34,0.05,Regular Air,-30.19,31.98,6.72,152,Manitoba,Prarie,Consumer,Office Supplies,Storage & Organization,Fellowes Bankers Box� Stor/Drawer� Steel Plus�,Small Box,1/25/2010
190,1280,1/10/2010,Low,40,827.27,0.05,Regular Air,-170.87,20.97,6.5,348,Alberta,West,Corporate,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,1/10/2010
192,1282,2/27/2012,Not Specified,10,29.41,0.01,Regular Air,-2.06,2.78,1.34,105,British Columbia,West,Home Office,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,2/29/2012
191,1282,2/27/2012,Not Specified,26,892.38,0,Regular Air,366.48,31.78,1.99,105,British Columbia,West,Home Office,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Pack,2/29/2012
194,1285,5/31/2012,Critical,8,1452.216,0.05,Delivery Truck,-277.29,218.75,69.64,156,Nova Scotia,Atlantic,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,6/1/2012
193,1285,5/31/2012,Critical,27,3874.12,0,Delivery Truck,-305.98,130.98,54.74,156,Nova Scotia,Atlantic,Corporate,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,5/31/2012
196,1286,5/13/2010,Not Specified,14,1000.3565,0.06,Regular Air,229.78,85.99,3.3,307,Ontario,Ontario,Home Office,Technology,Telephones and Communication,Accessory20,Small Pack,5/15/2010
195,1286,5/13/2010,Not Specified,46,234.37,0.05,Regular Air,-144.68,5.18,5.74,307,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,5/14/2010
197,1287,7/4/2009,High,39,3908.65,0.06,Regular Air,480.57,105.29,10.12,618,Saskachewan,Prarie,Corporate,Furniture,Office Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Large Box,7/6/2009
198,1313,9/12/2009,Critical,34,840.07,0,Regular Air,-83.75,22.84,16.92,156,Nova Scotia,Atlantic,Home Office,Office Supplies,Paper,Xerox 1973,Small Box,9/14/2009
199,1314,5/12/2009,Medium,4,42.58,0,Regular Air,-7.61,9.27,4.39,91,British Columbia,West,Corporate,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Wrap Bag,5/14/2009
202,1317,5/18/2011,High,29,156.7,0.06,Regular Air,-76.64,5.28,5.57,656,Saskachewan,Prarie,Consumer,Office Supplies,Paper,Xerox 1981,Small Box,5/20/2011
201,1317,5/18/2011,High,40,192.54,0.08,Regular Air,-186.73,4.98,7.44,656,Saskachewan,Prarie,Consumer,Office Supplies,Paper,Xerox 1922,Small Box,5/19/2011
200,1317,5/18/2011,High,44,523.42,0.06,Regular Air,39.42,11.7,5.63,656,Saskachewan,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,Fellowes Binding Cases,Small Box,5/20/2011
204,1344,4/15/2012,L,18,2480.9205,0.01,Regular Air,313.58,155.99,8.99,13,Nunavut,Nunavut,Corporate,Technology,Telephones and Communication,LX 788,Small Box,4/19/2012
203,1344,4/15/2012,L,15,834.904,0.06,Regular Air,-11.68,65.99,5.26,13,Nunavut,Nunavut,Corporate,Technology,Telephones and Communication,g520,Small Box,4/22/2012
205,1345,10/27/2012,Low,24,2443.85,0.08,Delivery Truck,-120.85,100.98,35.84,227,Ontario,Ontario,Corporate,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Jumbo Box,10/31/2012
206,1346,6/17/2012,High,48,4789.89,0.09,Delivery Truck,421.15,100.98,26.22,157,Nova Scotia,Atlantic,Corporate,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,Jumbo Box,6/19/2012
209,1382,8/16/2010,Low,31,7180.83,0.02,Delivery Truck,487.17,220.98,64.66,332,Newfoundland,Atlantic,Home Office,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",Jumbo Box,8/23/2010
208,1382,8/16/2010,Low,39,158.46,0.06,Regular Air,-130.66,3.98,5.26,332,Newfoundland,Atlantic,Home Office,Office Supplies,Binders and Binder Accessories,Ibico Presentation Index for Binding Systems,Small Box,8/23/2010
207,1382,8/16/2010,Low,5,89.335,0.06,Regular Air,-107.10,20.99,2.5,332,Newfoundland,Atlantic,Home Office,Technology,Telephones and Communication,Accessory37,Wrap Bag,8/20/2010
210,1383,4/26/2010,High,43,17129.97,0.07,Regular Air,5616.08,415.88,11.37,775,Alberta,West,Consumer,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer,Small Box,4/27/2010
212,1411,12/20/2009,High,47,6717.9325,0.09,Regular Air,1717.89,175.99,4.99,333,Yukon,Yukon,Small Business,Technology,Telephones and Communication,5165,Small Box,12/22/2009
211,1411,12/20/2009,High,39,5748.2,0.09,Delivery Truck,-459.86,160.98,35.02,333,Newfoundland,Atlantic,Small Business,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,Jumbo Box,12/21/2009
214,1412,3/12/2010,Not Specified,21,97.48,0.05,Regular Air,-5.77,4.71,0.7,4,Nunavut,Nunavut,Consumer,Office Supplies,Rubber Bands,Plymouth Boxed Rubber Bands by Plymouth,Wrap Bag,3/14/2010
213,1412,3/12/2010,Not Specified,13,59.03,0.1,Express Air,26.92,3.69,0.5,4,Nunavut,Nunavut,Consumer,Office Supplies,Labels,Avery 52,Small Box,3/14/2010
215,1414,8/15/2011,Critical,44,4530.96,0.07,Delivery Truck,-993.35,105.49,41.64,734,British Columbia,West,Small Business,Furniture,Tables,Balt Solid Wood Rectangular Table,Jumbo Box,8/15/2011
216,1440,8/9/2011,Low,41,726.22,0.01,Regular Air,52.47,17.67,8.99,563,Manitoba,Prarie,Small Business,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,8/11/2011
218,1444,12/5/2009,Medium,13,15823.27,0.04,Delivery Truck,1759.34,1360.14,14.7,305,Ontario,Ontario,Home Office,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum,12/8/2009
221,1444,12/5/2009,Medium,25,772.24,0.07,Regular Air,181.98,30.98,8.74,305,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1979,Small Box,12/6/2009
220,1444,12/5/2009,Medium,24,416.4,0.02,Regular Air,24.33,17.15,4.96,305,Quebec,Quebec,Home Office,Office Supplies,Storage & Organization,Advantus Rolling Storage Box,Small Box,12/7/2009
217,1444,12/5/2009,Medium,32,21717.36,0.06,Express Air,8249.86,699.99,24.49,305,Nova Scotia,Atlantic,Home Office,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,12/7/2009
219,1444,12/5/2009,Medium,2,21.44,0.02,Regular Air,-13.67,6.48,8.74,305,Newfoundland,Atlantic,Home Office,Office Supplies,Paper,Xerox 1984,Small Box,12/7/2009
223,1445,1/9/2011,Medium,30,339.49,0.08,Regular Air,-74.21,11.97,5.81,123,British Columbia,West,Corporate,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,Small Pack,1/11/2011
222,1445,1/9/2011,Medium,3,1326.09,0,Regular Air,-20.55,420.98,19.99,123,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Small Box,1/12/2011
224,1447,10/14/2012,High,40,2135.9735,0.07,Regular Air,239.40,65.99,8.99,431,Quebec,Quebec,Consumer,Technology,Telephones and Communication,SC-3160,Small Box,10/17/2012
225,1504,8/27/2012,Medium,31,293.18,0.08,Regular Air,64.22,10.01,1.99,614,New Brunswick,Atlantic,Corporate,Technology,Computer Peripherals,TDK 4.7GB DVD-R,Small Pack,8/28/2012
226,1507,10/13/2010,Medium,29,4345.86,0.09,Regular Air,126.62,152.48,4,498,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Small Box,10/15/2010
227,1537,2/14/2012,Not Specified,5,16.6,0.07,Regular Air,-20.30,2.16,6.05,451,Quebec,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,Peel & Stick Add-On Corner Pockets,Small Box,2/14/2012
228,1538,6/17/2011,Not Specified,15,1297.304,0,Regular Air,149.82,95.99,4.9,248,Ontario,Ontario,Corporate,Technology,Telephones and Communication,T60,Small Box,6/18/2011
230,1539,3/9/2011,Low,38,184.99,0.05,Regular Air,-144.55,4.89,4.93,14,Nunavut,Nunavut,Corporate,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Small Pack,3/14/2011
229,1539,3/9/2011,Low,33,511.83,0.1,Regular Air,-172.88,15.99,13.18,14,Nunavut,Nunavut,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,3/11/2011
231,1540,8/4/2012,High,30,80.9,0.09,Regular Air,5.76,2.88,0.7,15,Nunavut,Nunavut,Home Office,Office Supplies,Pens & Art Supplies,Newell 335,Wrap Bag,8/6/2012
233,1542,9/14/2010,Medium,13,448,0.08,Regular Air,27.20,35.51,6.31,577,Manitoba,Prarie,Consumer,Office Supplies,Storage & Organization,Steel Personal Filing/Posting Tote,Small Box,9/16/2010
232,1542,9/14/2010,Medium,47,2150.25,0.06,Regular Air,586.93,48.58,3.99,577,Manitoba,Prarie,Consumer,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,Small Box,9/16/2010
234,1573,12/27/2012,High,13,759.94,0.09,Delivery Truck,-226.45,60.89,32.41,315,Ontario,Ontario,Small Business,Furniture,Chairs & Chairmats,"Global Push Button Manager's Chair, Indigo",Jumbo Drum,12/29/2012
236,1575,9/12/2011,Medium,10,525.674,0.08,Regular Air,-147.02,65.99,5.26,399,Yukon,Yukon,Small Business,Technology,Telephones and Communication,8860,Small Box,9/14/2011
235,1575,9/12/2011,Medium,26,133.65,0.05,Regular Air,56.28,4.98,0.8,399,Yukon,Yukon,Small Business,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,Wrap Bag,9/14/2011
238,1600,3/2/2010,Medium,36,191.6,0.04,Regular Air,-150.74,4.98,7.44,212,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1922,Small Box,3/3/2010
237,1600,3/2/2010,Medium,32,303.59,0.1,Regular Air,-45.99,9.65,6.22,212,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Eldon Expressions� Desk Accessory, Wood Pencil Holder, Oak",Small Box,3/4/2010
